onset	duration	pict	response
0.0	1.7003	pict15_1.JPG	4
16.0	3.2669	pict01_1.JPG	3
32.0	3.3501	pict36_1.JPG	3
48.0	3.7834	pict71_1.JPG	2
64.0	4.2672	pict23_1.JPG	4
80.0	4.7836	pict65_1.JPG	3
96.0	6.7669	pict02_1.JPG	2
112.0	3.5837	pict04_1.JPG	4
128.0	2.8500	pict18_1.JPG	4
144.0	8.8999	pict24_1.JPG	2
160.0	1.6669	pict39_1.JPG	1
176.0	2.6500	pict13_1.JPG	2
192.0	5.0832	pict09_1.JPG	4
208.0	2.4334	pict66_1.JPG	1
224.0	8.0331	pict20_1.JPG	2
240.0	7.6332	pict57_1.JPG	2
256.0	1.7839	pict10_1.JPG	1
272.0	2.7501	pict12_1.JPG	3
